ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-4,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-5,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-6,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-7,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-8,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-2W1,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,58-2W2,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,無地番-12,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-2,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-3,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-4,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-5,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-6,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-7,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-8,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-9,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-10,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-11,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-12,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-13,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-14,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-15,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-16,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-17,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-18,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,59-19,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-2,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-3,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-4,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-5,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-6,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-7,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-8,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-9,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-10,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-11,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-12,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-13,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-14,,
46303-3400-1.zip,202202091048,鹿児島郡三島村黒島,61-16,,
